Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),qc,Total Precip (in),qc,Avg Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Avg Max Air Temp (F),qc,Avg Min Air Temp (F),qc,Avg Air Temp (F),qc,Avg Max Rel Hum (%),qc,Avg Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Avg Dew Point (F),qc,Avg Wind Speed (mph),qc,Avg Soil Temp (F),qc
5,Shafter,San Joaquin Valley,Dec 2023,1.67, ,0.75, ,209, ,9.3,K,64.3,K,38.0,K,49.8,K,94, ,51, ,75,K,41.9,K,3.2,K,55.7, 
6,Davis,Sacramento Valley,Jan 2018,0.91,K,3.83, ,150, ,10.8,K,57.5, ,42.4, ,49.6,K,98, ,73, ,89,K,46.3,K,2.2,K,50.7, 
6,Davis,Sacramento Valley,Feb 2018,2.93,K,0.17,K,345,K,7.4,K,64.9,K,38.0,K,50.9,K,85, ,35, ,57,K,35.5,K,5.3,K,50.3, 
6,Davis,Sacramento Valley,Mar 2018,3.25, ,4.07, ,364,K,10.1,K,64.5, ,42.1, ,53.1,K,94, ,50, ,73,K,44.4,K,5.6,K,52.4, 
6,Davis,Sacramento Valley,Apr 2018,5.00, ,0.52, ,519, ,10.9,K,72.1, ,46.3, ,58.9, ,91, ,40, ,64,K,46.5,K,5.3, ,58.9, 
6,Davis,Sacramento Valley,May 2018,7.30, ,0.23,K,648, ,12.5, ,80.2, ,52.1, ,65.1, ,86, ,38, ,59, ,50.2, ,6.4,K,65.2, 
6,Davis,Sacramento Valley,Jun 2018,7.97,K,0.01,K,650,K,13.2, ,89.1, ,55.7,K,71.8,K,80,K,28,K,50,K,51.8,K,5.9,K,70.2, 
6,Davis,Sacramento Valley,Jul 2018,7.96, ,0.03, ,626, ,15.5, ,94.4, ,59.5,K,75.3, ,79, ,29, ,52, ,56.3, ,4.8, ,74.3, 
6,Davis,Sacramento Valley,Aug 2018,6.86, ,0.04, ,577, ,14.6, ,89.0,K,55.8, ,71.0, ,86, ,32, ,57, ,54.7, ,4.6, ,73.3, 
6,Davis,Sacramento Valley,Sep 2018,5.63, ,0.02, ,496, ,12.1, ,87.7, ,52.3, ,68.9, ,81, ,25, ,50, ,49.2, ,4.4, ,70.0, 
6,Davis,Sacramento Valley,Oct 2018,4.76, ,0.03, ,357, ,10.0,K,80.7, ,50.8,K,65.0, ,72, ,27, ,48,K,43.1,K,5.8,K,64.8, 
6,Davis,Sacramento Valley,Nov 2018,2.63,K,2.92, ,208, ,8.0,K,67.7,K,42.3,K,54.1,K,75, ,37, ,57,L,36.1,L,5.3,K,55.6, 
6,Davis,Sacramento Valley,Dec 2018,1.50, ,1.98, ,175, ,9.5, ,57.1, ,40.7, ,48.7, ,95, ,62, ,80, ,42.6, ,5.3,K,51.8, 
6,Davis,Sacramento Valley,Jan 2019,1.39, ,6.98, ,183, ,10.6, ,58.8, ,42.2,K,49.7,K,98, ,65, ,86,K,45.3,K,5.0,K,50.0, 
6,Davis,Sacramento Valley,Feb 2019,1.63,K,8.63,K,241,K,8.8,K,55.1,K,40.4, ,47.2,K,95,K,58,K,78,K,40.4,K,6.9,K,48.8,K
6,Davis,Sacramento Valley,Mar 2019,3.20,K,5.07, ,358,K,9.2,K,63.8, ,43.9, ,53.4, ,90,K,43,K,71,L,42.9,L,5.6, ,51.8, 
6,Davis,Sacramento Valley,Apr 2019,5.93,K,0.19,K,513,K,8.2,K,75.1, ,50.5,K,62.3,K,64,K,24,K,55,L,46.4,L,6.2, ,58.0, 
6,Davis,Sacramento Valley,May 2019,6.25, ,2.89,K,598,K,12.2, ,75.1,K,50.2, ,62.0, ,92, ,43, ,65, ,49.5, ,6.3, ,64.0,L
6,Davis,Sacramento Valley,Jun 2019,8.86, ,0.02,K,724,K,13.7,K,89.5, ,57.9,K,73.5,K,82, ,28, ,49,K,52.3,K,6.3,K,74.6,L
6,Davis,Sacramento Valley,Jul 2019,8.25, ,0.01,K,702, ,15.5, ,90.4, ,56.4, ,73.1, ,92, ,31, ,56, ,56.2, ,5.1, ,75.7, 
6,Davis,Sacramento Valley,Aug 2019,7.52, ,0.01,K,631, ,15.9,K,92.4, ,57.8,K,74.7,K,92, ,30, ,55,K,57.0,K,4.7, ,72.9, 
6,Davis,Sacramento Valley,Sep 2019,5.85, ,1.17, ,484, ,13.0, ,85.8, ,55.1,K,70.3,K,85,K,29,K,52,K,51.3,K,5.7,K,69.5, 
6,Davis,Sacramento Valley,Oct 2019,5.39,K,0.01, ,383,K,7.0,K,78.3, ,46.4, ,62.1,K,66, ,19, ,37,K,33.8,K,6.7,K,59.8, 
6,Davis,Sacramento Valley,Nov 2019,2.51, ,0.81, ,255, ,8.1, ,69.3, ,39.5,K,53.3, ,85, ,36, ,59, ,38.5, ,4.2,K,53.6, 
6,Davis,Sacramento Valley,Dec 2019,0.98, ,5.78, ,140, ,10.6,K,56.2, ,43.3,K,49.2, ,98, ,73, ,88,K,45.5,K,5.0,K,50.9, 
6,Davis,Sacramento Valley,Jan 2020,1.32, ,1.17, ,189, ,10.0, ,56.6, ,40.5, ,48.0,K,99, ,68, ,87,K,44.2,K,4.4, ,49.0, 
6,Davis,Sacramento Valley,Feb 2020,3.65,K,0.02, ,344, ,7.5,K,66.9,K,41.0, ,53.6,K,81, ,34, ,55,K,36.5,K,6.4,K,50.5, 
6,Davis,Sacramento Valley,Mar 2020,3.65, ,1.09, ,373, ,9.0, ,64.2,K,42.7, ,53.1,K,90, ,45, ,67,K,41.6,K,5.9,K,53.1, 
6,Davis,Sacramento Valley,Apr 2020,5.38, ,1.19,K,519, ,10.8, ,73.9, ,48.6,K,60.7, ,87, ,39, ,60, ,45.8, ,5.5, ,58.4, 
6,Davis,Sacramento Valley,May 2020,7.37, ,0.30,K,609, ,11.6, ,82.0, ,53.8,K,67.5,K,82, ,30, ,52,K,47.9,K,6.3, ,65.0, 
6,Davis,Sacramento Valley,Jun 2020,8.49, ,0.08, ,700,K,13.0,K,88.6, ,58.2, ,72.7, ,75, ,27, ,47,K,50.9,K,6.3,K,70.2, 
6,Davis,Sacramento Valley,Jul 2020,8.40, ,0.00, ,692, ,14.3, ,92.1, ,56.6, ,72.8, ,82, ,28, ,52, ,54.0, ,5.0, ,72.1, 
6,Davis,Sacramento Valley,Aug 2020,6.97,K,0.00, ,541, ,15.4,K,93.9,K,60.5,L,76.1,K,77,K,27,K,52,L,55.6,L,4.7,K,73.2, 
6,Davis,Sacramento Valley,Sep 2020,5.56,K,0.00, ,430, ,13.4,K,90.6,K,57.8,K,73.0,K,80,K,26,K,50,K,51.9,K,4.8,K,70.4, 
6,Davis,Sacramento Valley,Oct 2020,4.90,K,0.00, ,355, ,9.3,K,83.9, ,51.5,L,66.7,K,74,K,21,K,43,L,41.6,L,5.2,K,64.9, 
6,Davis,Sacramento Valley,Nov 2020,2.46, ,0.58, ,242,K,7.8,K,65.3,K,38.8,K,51.7, ,84, ,36, ,59,K,37.3,K,4.9,K,54.0, 
6,Davis,Sacramento Valley,Dec 2020,1.79,K,1.69,K,184,K,7.8,K,59.0,K,38.1, ,48.2,K,91,K,48,K,69,K,37.6,K,5.3,K,48.2,K
6,Davis,Sacramento Valley,Jan 2021,1.87,K,0.97, ,185, ,8.9, ,59.0,K,40.6,K,49.1,K,92, ,56, ,78,L,41.1,L,5.8,K,48.3, 
6,Davis,Sacramento Valley,Feb 2021,2.96, ,0.73, ,312,K,8.2,K,63.8,K,42.4, ,53.1,K,83, ,39, ,60,K,38.1,K,6.4,K,51.3, 
6,Davis,Sacramento Valley,Mar 2021,4.50, ,1.14, ,426,K,7.5,K,65.6, ,41.5, ,53.3, ,83, ,34, ,56,K,36.4,K,6.6,K,53.1, 
6,Davis,Sacramento Valley,Apr 2021,6.17, ,0.05,K,583,K,8.8, ,77.0, ,44.8, ,60.4, ,87, ,26, ,50, ,40.9, ,5.7, ,60.2, 
6,Davis,Sacramento Valley,May 2021,8.67, ,0.09, ,679,K,10.0,K,84.1,K,52.5,K,68.2, ,78, ,24, ,43,K,43.7,K,7.1,K,65.5, 
6,Davis,Sacramento Valley,Jun 2021,8.60, ,0.00, ,715, ,13.0, ,89.9,K,55.0, ,72.2, ,86, ,27, ,48, ,51.1, ,5.7, ,71.0, 
6,Davis,Sacramento Valley,Jul 2021,8.48, ,0.00, ,673, ,14.3, ,93.8,K,56.0, ,74.0,K,90, ,26, ,50,K,54.1,K,5.3, ,72.6, 
6,Davis,Sacramento Valley,Aug 2021,7.08,K,0.00,K,569,K,14.0,K,91.8,K,55.8, ,72.8,K,91,K,26,K,51, ,53.4, ,4.6,K,69.6,K
6,Davis,Sacramento Valley,Sep 2021,6.02, ,0.00, ,503, ,12.0, ,89.7,K,53.5, ,71.2,K,86, ,24, ,47,K,48.9,K,4.9, ,67.6, 
6,Davis,Sacramento Valley,Oct 2021,3.82, ,5.52, ,330, ,10.6,K,73.3, ,49.5,K,61.1, ,84, ,39, ,58,K,44.7,K,5.7,K,60.2,K
6,Davis,Sacramento Valley,Nov 2021,1.61, ,0.86, ,206, ,11.7, ,64.2, ,45.4, ,53.9, ,98, ,60, ,82, ,48.2, ,3.9, ,57.0, 
6,Davis,Sacramento Valley,Dec 2021,0.77, ,7.41, ,129, ,9.7,K,52.8, ,39.4, ,45.9, ,99, ,75, ,91,K,43.3,K,4.8, ,50.2, 
6,Davis,Sacramento Valley,Jan 2022,1.88,K,0.11,K,234,K,9.2,K,60.5, ,37.5, ,47.9,K,99,K,56,K,81, ,42.1, ,4.3,K,49.6,K
6,Davis,Sacramento Valley,Feb 2022,3.15, ,0.02, ,339, ,7.2,K,66.5,K,38.4,K,51.4, ,81, ,31, ,55,K,35.1,K,5.5,K,49.9, 
6,Davis,Sacramento Valley,Mar 2022,4.56,K,1.06, ,414, ,9.0,K,71.1,K,44.3,K,57.1,K,86, ,33, ,57,L,40.2,L,5.7,K,54.4, 
6,Davis,Sacramento Valley,Apr 2022,6.14, ,0.57,K,532, ,8.4,K,74.2,K,46.4,K,60.0,K,81, ,26, ,48,K,39.2,K,6.9,K,57.4, 
6,Davis,Sacramento Valley,May 2022,8.40,K,0.01, ,626, ,9.2,K,81.9,K,50.7,K,66.9,K,79,K,22,K,43,L,42.1,L,7.3,K,63.0, 
6,Davis,Sacramento Valley,Jun 2022,8.77, ,0.23, ,663, ,11.6,K,90.5, ,58.0,K,74.0,K,71, ,22, ,41,K,47.9,K,6.1, ,67.6, 
6,Davis,Sacramento Valley,Jul 2022,8.22, ,0.01, ,658, ,14.5, ,91.8, ,56.2, ,72.8, ,91, ,29, ,53, ,54.5, ,5.3,K,68.6,K
6,Davis,Sacramento Valley,Aug 2022,7.35,K,0.00, ,582, ,14.7, ,94.0, ,57.2, ,74.8, ,90, ,24, ,50, ,54.9, ,4.7, ,68.4, 
6,Davis,Sacramento Valley,Sep 2022,5.56,K,2.94, ,444, ,13.7,K,90.2,K,58.5,K,73.8,K,86,K,28,K,54,L,53.2,L,4.7,K,69.9, 
6,Davis,Sacramento Valley,Oct 2022,3.94, ,0.09, ,363, ,11.7, ,81.9, ,48.8, ,64.0, ,90, ,31, ,56, ,47.7, ,3.9, ,65.0, 
6,Davis,Sacramento Valley,Nov 2022,2.22, ,1.49, ,241, ,7.5, ,62.6, ,37.3, ,48.9, ,87, ,40, ,63, ,36.5, ,5.0, ,51.1, 
6,Davis,Sacramento Valley,Dec 2022,0.79, ,6.93, ,129, ,8.9,K,52.3,K,38.1, ,44.7, ,97, ,72, ,88,K,41.2,K,4.8,K,47.6, 
6,Davis,Sacramento Valley,Jan 2023,1.79, ,9.74,K,194,K,8.8,K,55.9, ,40.3, ,48.2,K,92,K,58,K,76,K,40.2,K,7.4,K,48.8,K
6,Davis,Sacramento Valley,Feb 2023,2.13, ,2.56, ,273, ,7.4, ,57.8,K,36.0, ,46.4,K,89, ,49, ,70,K,36.4,K,6.0, ,47.0,K
6,Davis,Sacramento Valley,Mar 2023,2.79, ,7.37, ,343,K,9.0, ,58.1,K,40.9,K,49.2,K,92, ,55, ,74,K,41.1,K,6.4,K,50.6,K
6,Davis,Sacramento Valley,Apr 2023,5.75, ,0.17, ,574,K,9.9, ,72.9, ,45.0, ,58.7, ,87, ,34, ,58, ,43.4, ,5.5,K,56.7, 
6,Davis,Sacramento Valley,May 2023,6.24, ,0.49, ,592, ,12.8, ,76.6,K,49.8, ,62.5, ,94, ,44, ,66, ,50.9, ,5.1, ,61.8, 
6,Davis,Sacramento Valley,Jun 2023,7.36, ,0.00, ,659, ,13.8, ,83.6, ,52.8, ,67.6, ,90, ,38, ,60, ,52.9, ,5.3, ,64.5,K
6,Davis,Sacramento Valley,Jul 2023,8.33, ,0.00, ,677, ,15.6,K,93.3,K,56.1, ,74.4,K,91, ,30, ,54,K,56.4,K,4.7, ,70.1,K
6,Davis,Sacramento Valley,Aug 2023,7.35,K,4.83, ,580, ,16.4,K,92.2, ,58.5,K,75.2,K,91, ,32, ,55,L,57.5,L,5.1,K,71.3, 
6,Davis,Sacramento Valley,Sep 2023,5.15, ,0.38,K,472, ,14.3, ,84.0,K,54.0, ,68.5, ,93, ,36, ,60, ,53.9, ,4.8,K,69.2, 
6,Davis,Sacramento Valley,Oct 2023,3.97, ,0.00, ,347, ,11.5, ,79.1, ,49.4, ,63.8, ,89, ,33, ,56, ,47.3, ,4.7, ,62.2,K
6,Davis,Sacramento Valley,Nov 2023,2.43, ,0.86, ,241, ,9.2,K,67.4, ,42.3,K,54.4,K,86, ,41, ,62,K,41.2,K,5.0,K,54.3, 
6,Davis,Sacramento Valley,Dec 2023,1.21, ,3.44, ,159, ,10.1,K,60.5,K,40.8,K,50.1,K,94, ,62, ,80,K,44.1,K,4.1, ,50.6, 
7,Firebaugh/Telles,San Joaquin Valley,Jan 2018,0.77,K,1.52, ,120, ,11.3,K,58.5,K,42.4,K,50.4,K,98, ,70, ,88,K,47.1,K,2.7, ,50.7, 
7,Firebaugh/Telles,San Joaquin Valley,Feb 2018,2.72,K,0.24,K,328, ,6.7,K,64.4,K,35.7,K,50.3,K,78, ,32, ,52,K,33.2,K,3.4, ,50.8,K
7,Firebaugh/Telles,San Joaquin Valley,Mar 2018,3.34,K,2.54, ,387,K,10.1,K,66.7, ,42.7,K,54.7, ,94, ,44, ,68,L,43.5,L,3.8,K,56.0,K
7,Firebaugh/Telles,San Joaquin Valley,Apr 2018,5.66,K,0.64, ,577,L,9.7,K,75.6, ,47.3,K,61.7, ,80, ,31, ,52,K,43.3,K,4.1, ,63.8, 
7,Firebaugh/Telles,San Joaquin Valley,May 2018,7.67,K,0.21,L,704,L,10.6,L,83.5,L,51.7,L,68.5,L,72,L,26,L,45,L,45.8,L,4.0,L,69.0,L
7,Firebaugh/Telles,San Joaquin Valley,Jun 2018,8.30, ,0.35, ,761,K,12.3, ,90.5, ,56.9, ,74.6, ,68, ,25, ,42, ,49.8, ,3.7, ,73.5, 
7,Firebaugh/Telles,San Joaquin Valley,Jul 2018,8.43, ,0.01, ,709,K,15.5, ,97.1, ,66.4,K,81.7,K,61, ,29, ,42,K,56.2,K,3.0,K,79.3,K
7,Firebaugh/Telles,San Joaquin Valley,Aug 2018,7.39,K,0.00,K,637,K,14.4,K,92.7, ,60.6, ,76.5,K,70,K,30,K,47, ,54.1, ,3.4,K,76.1,K
7,Firebaugh/Telles,San Joaquin Valley,Sep 2018,5.90, ,0.24,K,575,K,12.1, ,89.3, ,55.3, ,72.2, ,69, ,27, ,45, ,49.3, ,3.1, ,72.4, 
7,Firebaugh/Telles,San Joaquin Valley,Oct 2018,4.13,K,0.03, ,392,K,10.6,K,79.2, ,50.4, ,64.5, ,71, ,33, ,51,K,45.2,K,2.9, ,65.0, 
7,Firebaugh/Telles,San Joaquin Valley,Nov 2018,1.67,K,1.37, ,169, ,8.6,K,67.0, ,41.3,K,53.9, ,75, ,44, ,60,K,39.1,K,2.8, ,52.9,K
7,Firebaugh/Telles,San Joaquin Valley,Dec 2018,0.56,K,1.01,K,89, ,9.7, ,56.8, ,40.2, ,48.1, ,97, ,66, ,84, ,43.4, ,2.2, ,49.2, 
7,Firebaugh/Telles,San Joaquin Valley,Jan 2019,0.79,K,1.28,K,121,K,10.3,K,59.5, ,40.8,K,49.6,K,95,L,63,L,83,K,44.5,K,3.2,K,48.1,K
7,Firebaugh/Telles,San Joaquin Valley,Feb 2019,1.94,K,1.13, ,281,K,8.6,K,57.6,K,37.8,K,47.4,K,93, ,54, ,75,K,39.9,K,4.2,K,49.2,K
7,Firebaugh/Telles,San Joaquin Valley,Mar 2019,3.60, ,1.97,K,426,K,10.1, ,66.7, ,43.1, ,54.8, ,91, ,46, ,68, ,44.3, ,3.3,K,57.9, 
7,Firebaugh/Telles,San Joaquin Valley,Apr 2019,5.82, ,0.38,K,570,K,11.0,K,78.7,K,49.3, ,64.5,K,80, ,33, ,53,K,46.7,K,3.9, ,66.6,K
7,Firebaugh/Telles,San Joaquin Valley,May 2019,6.25,K,1.56, ,614,K,11.8, ,77.2,K,51.4, ,64.1,K,84, ,37, ,58,K,48.5,K,3.8, ,68.9, 
7,Firebaugh/Telles,San Joaquin Valley,Jun 2019,8.29, ,0.00, ,738,K,13.3,K,91.6, ,59.9,K,76.3,K,68, ,26, ,43,K,51.7,K,3.8, ,77.0,K
7,Firebaugh/Telles,San Joaquin Valley,Jul 2019,8.43, ,0.00, ,722,K,13.8, ,94.3, ,61.7, ,78.2, ,69, ,26, ,42, ,53.0, ,3.4, ,75.6, 
7,Firebaugh/Telles,San Joaquin Valley,Aug 2019,7.59, ,0.00, ,658,K,16.2,K,94.0, ,63.4,K,78.5, ,72, ,32, ,49,K,57.4,K,3.4, ,76.8, 
7,Firebaugh/Telles,San Joaquin Valley,Sep 2019,5.62, ,0.26, ,544,K,13.2, ,87.2, ,57.2, ,72.2, ,71, ,32, ,49, ,51.7, ,3.2, ,73.6, 
7,Firebaugh/Telles,San Joaquin Valley,Oct 2019,4.35, ,0.00, ,396,K,7.8,K,77.7, ,45.7,K,61.6, ,60, ,25, ,41,K,37.1,K,3.1, ,62.9,K
7,Firebaugh/Telles,San Joaquin Valley,Nov 2019,1.61, ,0.75, ,154, ,8.2,K,68.2,K,40.7,K,54.0,K,77, ,40, ,58,K,38.8,K,2.9,K,52.4,K
7,Firebaugh/Telles,San Joaquin Valley,Dec 2019,0.52, ,1.59,K,81, ,10.7,K,57.7, ,42.5,K,49.7,K,97, ,68, ,87,K,45.8,K,3.3, ,50.0, 
7,Firebaugh/Telles,San Joaquin Valley,Jan 2020,0.70, ,0.44, ,114, ,9.8, ,57.1, ,37.9, ,46.9, ,100, ,70, ,89, ,43.7, ,2.7, ,46.9, 
7,Firebaugh/Telles,San Joaquin Valley,Feb 2020,2.78, ,0.00, ,310, ,7.7,K,67.3,K,39.2, ,52.8,K,79, ,35, ,56,K,37.0,K,3.2,K,50.3,K
7,Firebaugh/Telles,San Joaquin Valley,Mar 2020,3.38,K,1.02, ,392,K,9.9,K,66.0,K,42.8,K,54.1,K,92, ,47, ,69,K,43.8,K,3.3,K,57.3, 
7,Firebaugh/Telles,San Joaquin Valley,Apr 2020,5.49, ,1.01, ,565,K,10.9, ,75.8, ,48.9, ,62.6, ,83, ,38, ,58, ,46.4, ,4.0, ,64.9,K
7,Firebaugh/Telles,San Joaquin Valley,May 2020,7.54, ,0.47, ,680,K,11.2, ,85.3,K,53.9,K,70.2,K,74, ,26, ,45,K,47.1,K,3.9, ,71.6,K
7,Firebaugh/Telles,San Joaquin Valley,Jun 2020,8.20, ,0.37, ,741,K,12.7, ,91.3,K,58.9,K,75.8,K,66, ,25, ,42,K,50.3,K,3.8, ,77.2,K
7,Firebaugh/Telles,San Joaquin Valley,Jul 2020,8.39,K,0.19,L,742,L,13.7,L,94.7,L,60.4,L,77.8,L,69,L,27,L,43,L,52.7,L,3.6,L,79.4,L
7,Firebaugh/Telles,San Joaquin Valley,Aug 2020,6.81,K,0.26,L,559,L,16.6,L,94.8,L,66.0,L,80.2,L,68,L,31,L,48,L,57.7,L,3.1,L,78.6,L
7,Firebaugh/Telles,San Joaquin Valley,Sep 2020,5.33, ,0.53, ,478,K,14.2, ,90.3,K,60.4,K,75.1,K,70, ,32, ,48,K,53.8,K,2.9,K,73.9, 
7,Firebaugh/Telles,San Joaquin Valley,Oct 2020,4.12, ,0.67, ,366, ,10.7,K,83.2, ,50.9, ,66.4, ,71, ,29, ,48,K,45.4,K,2.6, ,66.1, 
7,Firebaugh/Telles,San Joaquin Valley,Nov 2020,1.39, ,1.00, ,145, ,7.9,K,65.1,K,37.3,K,51.1,K,82, ,40, ,62,K,37.9,K,2.6, ,51.5,K
7,Firebaugh/Telles,San Joaquin Valley,Dec 2020,0.05,L,0.53,K,82, ,7.8, ,57.3, ,34.4, ,45.7, ,89, ,58, ,75, ,37.5, ,2.5, ,45.7, 
7,Firebaugh/Telles,San Joaquin Valley,Jan 2021,,N,2.79, ,105, ,8.4,K,59.3,K,36.4, ,47.9, ,90, ,55, ,74,K,39.2,K,3.1,K,46.1,K
7,Firebaugh/Telles,San Joaquin Valley,Feb 2021,,N,0.08,K,316,K,8.1,K,64.3, ,41.0, ,52.3,K,84,K,41,K,61,K,38.4,K,3.3,K,50.7,K
7,Firebaugh/Telles,San Joaquin Valley,Mar 2021,,N,1.13, ,460,K,7.9,K,67.2, ,40.0, ,53.6, ,83, ,36, ,57,K,37.8,K,3.3, ,55.8,K
7,Firebaugh/Telles,San Joaquin Valley,Apr 2021,,N,0.13,K,642,K,8.8, ,79.1,K,45.6, ,62.4, ,78, ,26, ,46, ,40.9, ,3.6, ,64.9, 
7,Firebaugh/Telles,San Joaquin Valley,May 2021,,N,0.07,K,735,K,9.7,K,85.9, ,52.5, ,69.9, ,68, ,22, ,39,K,43.3,K,4.1, ,69.6, 
7,Firebaugh/Telles,San Joaquin Valley,Jun 2021,,N,0.00, ,752,K,12.7, ,93.3,K,60.1,K,76.9,K,66, ,25, ,40,K,50.3,K,3.8, ,76.4,K
7,Firebaugh/Telles,San Joaquin Valley,Jul 2021,,N,0.00, ,717,K,14.1, ,98.3,K,63.5,K,81.2,K,66, ,23, ,39,K,53.7,K,3.4, ,79.2,K
7,Firebaugh/Telles,San Joaquin Valley,Aug 2021,,N,0.00, ,628,K,14.4, ,94.7, ,61.3,K,78.0, ,72, ,27, ,45, ,54.2, ,3.1, ,76.8, 
7,Firebaugh/Telles,San Joaquin Valley,Sep 2021,,N,0.00, ,551,K,12.3, ,91.1, ,57.5, ,74.0,K,71, ,25, ,43,K,49.9,K,3.1, ,72.8, 
7,Firebaugh/Telles,San Joaquin Valley,Oct 2021,,N,1.40,K,363,K,10.2,K,76.4, ,49.2,K,62.5, ,77, ,34, ,53,K,44.0,K,3.4,K,63.2,K
7,Firebaugh/Telles,San Joaquin Valley,Nov 2021,,N,0.20, ,126, ,11.6,K,65.5, ,43.4,K,54.1, ,96, ,59, ,80,K,47.8,K,2.6, ,55.7, 
7,Firebaugh/Telles,San Joaquin Valley,Dec 2021,,N,1.46, ,82, ,9.6,K,53.8, ,38.7, ,46.2, ,99, ,75, ,90,K,43.3,K,3.5,K,49.2, 
7,Firebaugh/Telles,San Joaquin Valley,Jan 2022,,N,0.01, ,115, ,9.4, ,59.6, ,36.7, ,47.7, ,98, ,60, ,83, ,42.7, ,2.5, ,46.9, 
7,Firebaugh/Telles,San Joaquin Valley,Feb 2022,,N,0.79, ,310,K,6.8,K,66.4,K,35.1,K,50.9, ,80, ,32, ,52,K,33.9,K,3.1, ,48.2,K
7,Firebaugh/Telles,San Joaquin Valley,Mar 2022,,N,1.38, ,470,K,8.9,K,72.9,K,43.4, ,58.2,K,82, ,33, ,53,K,40.5,K,3.6, ,57.1, 
7,Firebaugh/Telles,San Joaquin Valley,Apr 2022,,N,0.42, ,602,K,9.0,K,76.3,K,46.3,K,61.5,K,79, ,28, ,49,L,40.9,L,4.0, ,62.2, 
7,Firebaugh/Telles,San Joaquin Valley,May 2022,,N,0.00, ,725,K,9.0,K,83.8, ,51.8,K,68.4,K,66, ,22, ,38,K,41.3,K,4.5, ,67.6, 
7,Firebaugh/Telles,San Joaquin Valley,Jun 2022,,N,0.03, ,712,K,11.3,K,93.7, ,60.0,K,77.4, ,62, ,20, ,35,K,47.1,K,4.1, ,74.3, 
7,Firebaugh/Telles,San Joaquin Valley,Jul 2022,,N,0.00, ,706,K,13.7,K,96.5, ,63.4, ,79.9, ,66, ,23, ,40,K,52.7,K,3.8, ,76.7, 
7,Firebaugh/Telles,San Joaquin Valley,Aug 2022,,N,0.00, ,642,K,14.5, ,97.3, ,63.7,K,79.9,K,69, ,24, ,42,K,54.4,K,3.4, ,77.3, 
7,Firebaugh/Telles,San Joaquin Valley,Sep 2022,0.50,L,0.04, ,516,K,13.3, ,93.1,K,61.7,K,77.0,K,69, ,26, ,45,L,52.0,L,3.2, ,74.9,K
7,Firebaugh/Telles,San Joaquin Valley,Oct 2022,,N,0.00, ,389,K,10.8, ,83.0, ,51.4,K,66.5,K,72, ,28, ,48,K,45.9,K,2.9, ,66.4, 
7,Firebaugh/Telles,San Joaquin Valley,Nov 2022,,N,0.76, ,131, ,7.8, ,62.1, ,35.2, ,48.1, ,90, ,43, ,67, ,37.7, ,2.7, ,49.2,K
7,Firebaugh/Telles,San Joaquin Valley,Dec 2022,,N,2.94, ,78, ,9.9,K,52.4,K,39.2, ,45.5,K,100, ,80, ,93,L,43.3,L,3.4,K,46.9, 
7,Firebaugh/Telles,San Joaquin Valley,Jan 2023,,N,2.20,K,106,K,10.2,K,56.4, ,38.9,K,47.6,K,99,K,68,K,89,K,44.4,K,4.5,K,47.2,K
7,Firebaugh/Telles,San Joaquin Valley,Feb 2023,0.80,L,1.21, ,244, ,8.4, ,59.2,K,34.7,K,46.6,K,96, ,52, ,77,K,39.4,K,3.8,K,45.8,K
7,Firebaugh/Telles,San Joaquin Valley,Mar 2023,2.99,K,2.03,K,386,K,10.1,K,61.6, ,41.3,K,51.1,K,96,K,51,K,78,L,43.8,L,4.3,K,53.1,K
7,Firebaugh/Telles,San Joaquin Valley,Apr 2023,5.94, ,0.01, ,625,K,9.5, ,74.8, ,44.8,K,60.4, ,82, ,32, ,53, ,42.6, ,3.8, ,62.1,K
7,Firebaugh/Telles,San Joaquin Valley,May 2023,6.68, ,0.38, ,644,K,11.9, ,80.5,K,51.0, ,65.6,K,84, ,35, ,56,K,48.9,K,3.9, ,67.3,K
7,Firebaugh/Telles,San Joaquin Valley,Jun 2023,7.44, ,0.00, ,698,K,12.7, ,86.6, ,55.6,K,71.0, ,78, ,31, ,49, ,50.7, ,3.9, ,71.8, 
7,Firebaugh/Telles,San Joaquin Valley,Jul 2023,8.73, ,1.13,K,728,K,13.4, ,98.9,K,62.6,K,81.1,K,64, ,20, ,37,K,52.1,K,3.4, ,78.5,K
7,Firebaugh/Telles,San Joaquin Valley,Aug 2023,7.19, ,1.66, ,608,K,16.1,K,95.0, ,63.6,K,78.9,K,74, ,29, ,48,K,57.0,K,3.3, ,77.7,K
7,Firebaugh/Telles,San Joaquin Valley,Sep 2023,5.25, ,0.97, ,498,K,14.1, ,87.2, ,58.0, ,71.7, ,79, ,34, ,53, ,53.5, ,3.3, ,73.7, 
7,Firebaugh/Telles,San Joaquin Valley,Oct 2023,3.13,L,0.71,K,346, ,11.4, ,80.6, ,51.1, ,65.2, ,76, ,34, ,53, ,47.2, ,3.1,K,65.8,K
7,Firebaugh/Telles,San Joaquin Valley,Nov 2023,,N,0.41, ,120, ,8.8, ,68.1, ,41.2,K,54.0, ,81, ,41, ,61, ,40.4, ,2.7, ,52.5, 
